trial_id,def_sex,offence,trial_place,trial_judge,verdict,trial_year,sentence
3878,MALE,CATTLE STEALING,ROMA,PAUL,NOT GUILTY,1887,DISCHARGED
3967,MALE,CATTLE STEALING,ROMA,PAUL,NOT GUILTY,1887,DISCHARGED
3968,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1887,12-18 MONTHS HL
5354,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1887,12-18 MONTHS HL
5357,MALE,EMBEZZLEMENT,TOWNSVILLE,NOEL,NOT GUILTY,1887,DISCHARGED
5370,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,1-11 MONTHS
5974,MALE,FORGERY OR UTTERING,TOWNSVILLE,NOEL,NOT GUILTY,1887,DISCHARGED
5975,MALE,LARCENY,CHARTERS TOWERS,NOEL,NOT GUILTY,1887,DISCHARGED
5976,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,3 YEARS HL
6390,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,5 YEARS HL
6396,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,2 YEARS HL
6459,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,12-18 MONTHS HL
8067,MALE,FORGERY OR UTTERING,ROMA,PAUL,GUILTY,1887,2 YEARS HL
8070,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,3 YEARS HL
8073,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,1-11 MONTHS
8403,MALE,LARCENY,ROMA,PAUL,GUILTY,1887,1-11 MONTHS HL
8415,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1887,12-18 MONTHS HL
8420,MALE,FALSE PRETENCES,IPSWICH,PAUL,NOT GUILTY,1887,DISCHARGED
9119,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,12-18 MONTHS HL
9120,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,12-18 MONTHS HL
9369,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1888,12-18 MONTHS HL
9526,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,3 YEARS HL
9529,MALE,HORSE STEALING,BRISBANE,PAUL,GUILTY,1888,2 YEARS HL
9531,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1888,5 YEARS HL
9532,MALE,EMBEZZLEMENT,TOWNSVILLE,NOEL,GUILTY,1888,2 YEARS HL
10091,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1895,12-18 MONTHS HL
10095,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1895,12-18 MONTHS HL
10378,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,12-18 MONTHS HL
10379,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,4 YEARS HL
10380,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1887,2 YEARS HL
12789,MALE,FALSE PRETENCES,BRISBANE,PAUL,GUILTY,1888,12-18 MONTHS HL
12815,MALE,FALSE PRETENCES,ROMA,PAUL,GUILTY,1888,12-18 MONTHS HL
12823,FEMALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
12830,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,12-18 MONTHS HL
13632,MALE,CATTLE STEALING,IPSWICH,PAUL,NOLLE,1888,DISCHARGED
13652,MALE,CATTLE STEALING,IPSWICH,PAUL,NOT GUILTY,1888,DISCHARGED
14061,MALE,FALSE PRETENCES,ROMA,PAUL,GUILTY,1888,1-11 MONTHS HL
14067,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1888,3 YEARS HL
14181,MALE,HORSE STEALING,TOOWOOMBA,PAUL,NOT GUILTY,1888,DISCHARGED
14183,MALE,LARCENY,IPSWICH,PAUL,GUILTY,1888,12-18 MONTHS HL
14520,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1888,12-18 MONTHS HL
14564,MALE,FORGERY OR UTTERING,ROCKHAMPTON,MILLER,GUILTY,1888,2 YEARS HL
14571,MALE,LARCENY,ROMA,PAUL,GUILTY,1888,1-11 MONTHS HL
14743,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1888,3 YEARS HL
14744,MALE,LARCENY,BRISBANE,NOEL,GUILTY,1888,12-18 MONTHS HL
14745,MALE,LARCENY,BRISBANE,NOEL,NOT GUILTY,1888,DISCHARGED
14753,MALE,HORSE STEALING,BRISBANE,PAUL,GUILTY,1888,SUSPENDED
15242,MALE,LARCENY,ROCKHAMPTON,NOEL,GUILTY,1888,12-18 MONTHS HL
15243,MALE,LARCENY,ROCKHAMPTON,NOEL,GUILTY,1888,12-18 MONTHS HL
15280,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1888,2 YEARS HL
15642,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,12-18 MONTHS HL
15665,MALE,HORSE STEALING,IPSWICH,PAUL,NOT GUILTY,1888,DISCHARGED
15906,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,2 YEARS HL
15907,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1888,2 YEARS HL
15927,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,1-11 MONTHS HL
15928,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,2 YEARS HL
15930,MALE,LARCENY & RECEIVING,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
15931,MALE,LARCENY & RECEIVING,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
15965,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
15968,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
15969,MALE,FALSE PRETENCES,IPSWICH,PAUL,GUILTY,1888,12-18 MONTHS HL
15970,MALE,EMBEZZLEMENT,BRISBANE,PAUL,GUILTY,1888,DISCHARGED
15971,MALE,HORSE STEALING,IPSWICH,PAUL,GUILTY,1888,12-18 MONTHS HL
15996,MALE,FORGERY OR UTTERING,ROCKHAMPTON,MILLER,GUILTY,1888,1-11 MONTHS HL
15997,MALE,FORGERY OR UTTERING,ROCKHAMPTON,MILLER,GUILTY,1888,1-11 MONTHS HL
16017,MALE,LARCENY,CHARTERS TOWERS,NOEL,NOT GUILTY,1888,DISCHARGED
16018,MALE,LARCENY,CHARTERS TOWERS,NOEL,GUILTY,1888,12-18 MONTHS HL
16019,MALE,CATTLE STEALING,IPSWICH,PAUL,GUILTY,1888,SUSPENDED
16020,MALE,CATTLE STEALING,IPSWICH,PAUL,NOT GUILTY,1888,DISCHARGED
16055,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1888,12-18 MONTHS HL
16070,MALE,LARCENY,CHARTERS TOWERS,NOEL,GUILTY,1888,2 YEARS HL
16072,MALE,LARCENY,CHARTERS TOWERS,NOEL,GUILTY,1888,12-18 MONTHS HL
16880,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1889,12-18 MONTHS HL
16881,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
16882,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
16885,MALE,LARCENY,BUNDABERG,MILLER,GUILTY,1889,12-18 MONTHS HL
16917,MALE,LARCENY,BUNDABERG,MILLER,NOT GUILTY,1889,DISCHARGED
16919,MALE,LARCENY,BUNDABERG,MILLER,NOT GUILTY,1889,DISCHARGED
16920,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
17079,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1888,DISCHARGED
17080,FEMALE,LARCENY,BRISBANE,PAUL,GUILTY,1888,12-18 MONTHS HL
17089,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1889,SUSPENDED
17475,MALE,LARCENY,BUNDABERG,MILLER,NOT GUILTY,1889,DISCHARGED
17574,MALE,LARCENY,BRISBANE,NOEL,GUILTY,1889,3 YEARS HL
17890,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1889,1-11 MONTHS HL
17891,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1889,12-18 MONTHS HL
18003,MALE,LARCENY,BRISBANE,NOEL,GUILTY,1889,2 YEARS HL
18006,MALE,LARCENY,BRISBANE,NOEL,GUILTY,1889,12-18 MONTHS HL
18010,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1889,12-18 MONTHS HL
18052,MALE,LARCENY,CHARTERS TOWERS,NOEL,GUILTY,1889,1-11 MONTHS HL
18056,MALE,FORGERY OR UTTERING,CHARTERS TOWERS,NOEL,GUILTY,1889,12-18 MONTHS HL
19594,MALE,HORSE STEALING,ROMA,PAUL,GUILTY,1891,12-18 MONTHS HL
20737,MALE,FORGERY OR UTTERING,BRISBANE,PAUL,GUILTY,1891,12-18 MONTHS HL
20751,MALE,EMBEZZLEMENT,CHARTERS TOWERS,NOEL,NOT GUILTY,1890,DISCHARGED
20769,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1891,12-18 MONTHS HL
20773,MALE,LARCENY,BRISBANE,PAUL,PLEA GUILTY,1891,SUSPENDED
20774,MALE,LARCENY,BRISBANE,PAUL,NOLLE,1891,DISCHARGED
20787,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1891,SUSPENDED
20788,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1891,SUSPENDED
20789,MALE,LARCENY,BRISBANE,PAUL,PLEA GUILTY,1891,3 YEARS HL
20790,MALE,FALSE PRETENCES,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
20792,MALE,FALSE PRETENCES,MARYBOROUGH,MILLER,GUILTY,1891,12-18 MONTHS HL
20797,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1891,12-18 MONTHS HL
20800,MALE,HORSE STEALING,BRISBANE,PAUL,GUILTY,1891,SUSPENDED
20802,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1891,SUSPENDED
20803,MALE,LARCENY,BRISBANE,PAUL,PLEA GUILTY,1891,1-11 MONTHS HL
21342,MALE,LARCENY,ROCKHAMPTON,MILLER,NOT GUILTY,1891,DISCHARGED
21343,MALE,HORSE STEALING,ROCKHAMPTON,MILLER,NOT GUILTY,1891,DISCHARGED
21350,MALE,LARCENY,BRISBANE,PAUL,NOLLE,1891,DISCHARGED
21405,MALE,HORSE STEALING,ROMA,PAUL,GUILTY,1891,12-18 MONTHS HL
21432,MALE,LARCENY,MARYBOROUGH,MILLER,NOT GUILTY,1891,DISCHARGED
21438,MALE,FORGERY OR UTTERING,MARYBOROUGH,MILLER,GUILTY,1891,3 YEARS
21439,MALE,FALSE PRETENCES,MARYBOROUGH,MILLER,NOT GUILTY,1891,DISCHARGED
21914,MALE,LARCENY,TOOWOOMBA,PAUL,NOT GUILTY,1891,DISCHARGED
21922,MALE,LARCENY & RECEIVING,IPSWICH,PAUL,PLEA GUILTY,1891,SUSPENDED
21924,MALE,LARCENY,IPSWICH,PAUL,PLEA GUILTY,1891,SUSPENDED
21925,MALE,HORSE STEALING,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
21974,MALE,LARCENY,ROMA,PAUL,GUILTY,1891,SUSPENDED
21975,MALE,FALSE PRETENCES,ROMA,PAUL,GUILTY,1891,SUSPENDED
21984,MALE,HORSE STEALING,TOWNSVILLE,NOEL,GUILTY,1891,SUSPENDED
22014,MALE,FORGERY OR UTTERING,BUNDABERG,MILLER,GUILTY,1891,SUSPENDED
22019,MALE,LARCENY,ROMA,PAUL,PLEA GUILTY,1891,SUSPENDED
22044,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22177,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
22178,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
22179,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
22227,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
22368,MALE,LARCENY,BUNDABERG,MILLER,GUILTY,1891,12-18 MONTHS HL
22410,MALE,LARCENY,ROMA,PAUL,GUILTY,1891,2 YEARS HL
22431,MALE,EMBEZZLEMENT,MARYBOROUGH,MILLER,GUILTY,1891,12-18 MONTHS HL
22470,MALE,HORSE STEALING,TOOWOOMBA,PAUL,PLEA GUILTY,1891,SUSPENDED
22483,MALE,LARCENY,BRISBANE,LUTWYCHE,GUILTY,1861,12-18 MONTHS HL
22494,MALE,FORGERY OR UTTERING,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
22500,MALE,FALSE PRETENCES,IPSWICH,PAUL,NOT GUILTY,1891,DISCHARGED
22568,MALE,CATTLE STEALING,TOOWOOMBA,PAUL,NOT GUILTY,1891,DISCHARGED
22575,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1891,SUSPENDED
22589,MALE,FALSE PRETENCES,ROMA,PAUL,GUILTY,1891,SUSPENDED
22593,MALE,FALSE PRETENCES,BRISBANE,PAUL,PLEA GUILTY,1891,1-11 MONTHS HL
22602,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22604,MALE,HORSE STEALING,TOWNSVILLE,NOEL,NOT GUILTY,1891,DISCHARGED
22606,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22616,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1862,1-11 MONTHS HL
22620,MALE,LARCENY,ROMA,PAUL,PLEA GUILTY,1891,SUSPENDED
22621,MALE,LARCENY,ROMA,PAUL,PLEA GUILTY,1891,2 YEARS HL
22623,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1891,3 YEARS HL
22626,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1862,1-11 MONTHS HL
22629,FEMALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22630,MALE,EMBEZZLEMENT,BRISBANE,PAUL,NOT GUILTY,1891,DISCHARGED
22631,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1891,SUSPENDED
22660,MALE,CATTLE STEALING,IPSWICH,PAUL,GUILTY,1891,12-18 MONTHS HL
22663,MALE,EMBEZZLEMENT,BRISBANE,PAUL,GUILTY RECOMMENDED TO MERCY,1891,SUSPENDED
22664,MALE,FORGERY OR UTTERING,BRISBANE,PAUL,PLEA GUILTY,1891,SUSPENDED
22686,MALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,GUILTY,1862,1-11 MONTHS HL
22687,FEMALE,LARCENY,MARYBOROUGH,LUTWYCHE,GUILTY,1862,1-11 MONTHS HL
22688,FEMALE,LARCENY,MARYBOROUGH,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22696,MALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,NOLLE,1862,DISCHARGED
22701,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22711,MALE,FORGERY OR UTTERING,MARYBOROUGH,LUTWYCHE,NOT GUILTY,1862,DISCHARGED
22712,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1863,12-18 MONTHS HL
22714,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1863,1-11 MONTHS HL
22717,MALE,FORGERY OR UTTERING,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1863,DISCHARGED
22721,MALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,GUILTY,1863,12-18 MONTHS HL
22734,MALE,EMBEZZLEMENT,BRISBANE,PAUL,PLEA GUILTY,1891,1-11 MONTHS
22743,MALE,LARCENY,CHARTERS TOWERS,NOEL,NOT GUILTY,1891,DISCHARGED
22746,MALE,FALSE PRETENCES,ROCKHAMPTON,MILLER,GUILTY,1891,3 YEARS HL
24167,FEMALE,LARCENY,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1863,DISCHARGED
24242,MALE,LARCENY,BRISBANE,LUTWYCHE,NOT GUILTY,1863,DISCHARGED
24301,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,NOT GUILTY,1863,DISCHARGED
24370,MALE,LARCENY,TOOWOOMBA,COCKLE,GUILTY,1863,1-11 MONTHS HL
24381,MALE,LARCENY,BRISBANE,COCKLE,GUILTY,1863,12-18 MONTHS HL
25190,MALE,HORSE STEALING,ROCKHAMPTON,LUTWYCHE,NOT GUILTY,1866,DISCHARGED
25514,MALE,HORSE STEALING,BRISBANE,LUTWYCHE,GUILTY,1866,3 YEARS
26026,MALE,HORSE STEALING,ROCKHAMPTON,COCKLE,NOLLE,1867,DISCHARGED
26028,FEMALE,LARCENY,ROCKHAMPTON,COCKLE,NOT GUILTY,1866,DISCHARGED
26034,MALE,HORSE STEALING,IPSWICH,LUTWYCHE,NOT GUILTY,1866,DISCHARGED
26035,MALE,HORSE STEALING,IPSWICH,LUTWYCHE,GUILTY,1866,3 YEARS HL
26055,MALE,HORSE STEALING,MARYBOROUGH,LUTWYCHE,GUILTY,1867,12-18 MONTHS HL
26059,FEMALE,LARCENY,IPSWICH,LUTWYCHE,GUILTY,1867,12-18 MONTHS HL
26062,MALE,FORGERY OR UTTERING,ROCKHAMPTON,LUTWYCHE,GUILTY,1868,12-18 MONTHS HL
26067,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1898,12-18 MONTHS HL
26069,MALE,LARCENY,BUNDABERG,MILLER,GUILTY,1898,1-11 MONTHS HL
26242,MALE,LARCENY,BRISBANE,COCKLE,NOT GUILTY,1866,DISCHARGED
26248,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1866,2 YEARS HL
26250,MALE,LARCENY & RECEIVING,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1867,DISCHARGED
26252,MALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,GUILTY,1866,12-18 MONTHS HL
26460,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,GUILTY,1868,1-11 MONTHS HL
26462,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,GUILTY,1868,1-11 MONTHS HL
26499,MALE,LARCENY,MARYBOROUGH,COCKLE,NOT GUILTY,1868,DISCHARGED
26561,FEMALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1866,1-11 MONTHS HL
26674,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1898,12-18 MONTHS HL
26676,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1898,1-11 MONTHS HL
26688,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1868,12-18 MONTHS HL
26862,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,NOT GUILTY,1867,DISCHARGED
26864,MALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,GUILTY,1867,2 YEARS HL
26865,MALE,LARCENY,IPSWICH,LUTWYCHE,GUILTY,1866,12-18 MONTHS HL
26893,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,NOT GUILTY,1867,DISCHARGED
27083,MALE,EMBEZZLEMENT,MARYBOROUGH,COCKLE,NOLLE,1868,DISCHARGED
27085,MALE,EMBEZZLEMENT,MARYBOROUGH,LUTWYCHE,NOLLE,1868,DISCHARGED
27262,MALE,FALSE PRETENCES,BRISBANE,LUTWYCHE,GUILTY,1869,3 YEARS HL
27271,FEMALE,FALSE PRETENCES,BRISBANE,LUTWYCHE,NOT GUILTY,1869,DISCHARGED
27383,MALE,LARCENY,TOOWOOMBA,COCKLE,NOT GUILTY,1869,DISCHARGED
27514,MALE,LARCENY,BRISBANE,LUTWYCHE,GUILTY,1871,12-18 MONTHS HL
27863,MALE,CATTLE STEALING,IPSWICH,LUTWYCHE,NOT GUILTY,1871,DISCHARGED
27864,MALE,CATTLE STEALING,IPSWICH,LUTWYCHE,NOT GUILTY,1871,DISCHARGED
27867,MALE,EMBEZZLEMENT,BRISBANE,COCKLE,GUILTY,1871,12-18 MONTHS HL
27895,MALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1896,DISCHARGED
27896,MALE,EMBEZZLEMENT,BRISBANE,LUTWYCHE,NOT GUILTY,1870,DISCHARGED
27897,MALE,LARCENY,BRISBANE,LUTWYCHE,NOT GUILTY,1870,DISCHARGED
27920,MALE,FALSE PRETENCES,BRISBANE,PAUL,GUILTY,1896,3 YEARS HL
27921,FEMALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1896,DISCHARGED
28043,MALE,HORSE STEALING,BUNDABERG,MILLER,GUILTY,1896,12-18 MONTHS HL
28044,MALE,HORSE STEALING,BUNDABERG,MILLER,GUILTY,1896,12-18 MONTHS HL
28045,MALE,EMBEZZLEMENT,ROCKHAMPTON,MILLER,GUILTY,1896,2 YEARS HL
28074,MALE,LARCENY,TOWNSVILLE,NOEL,NOT GUILTY,1896,DISCHARGED
28075,MALE,LARCENY,CHARTERS TOWERS,NOEL,NOT GUILTY,1896,DISCHARGED
28077,MALE,LARCENY,TOWNSVILLE,NOEL,NOT GUILTY,1896,DISCHARGED
28080,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1896,2 YEARS HL
28096,MALE,LARCENY,BRISBANE,LUTWYCHE,GUILTY,1870,1-11 MONTHS HL
28101,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1871,12-18 MONTHS HL
28205,MALE,CATTLE STEALING,IPSWICH,COCKLE,GUILTY,1871,4 YEARS HL
28215,MALE,LARCENY,IPSWICH,COCKLE,GUILTY,1870,1-11 MONTHS HL
28221,MALE,LARCENY,TOOWOOMBA,LUTWYCHE,GUILTY,1871,12-18 MONTHS HL
28222,MALE,CATTLE STEALING,BRISBANE,COCKLE,NOT GUILTY,1871,DISCHARGED
28248,MALE,HORSE STEALING,BRISBANE,PAUL,NOT GUILTY,1896,DISCHARGED
28250,MALE,LARCENY,ROMA,PAUL,GUILTY,1896,2 YEARS HL
28257,MALE,LARCENY,TOOWOOMBA,PAUL,GUILTY,1896,12-18 MONTHS HL
28288,MALE,LARCENY,ROCKHAMPTON,MILLER,NOT GUILTY,1896,DISCHARGED
28390,MALE,HORSE STEALING,ROMA,PAUL,NOT GUILTY,1896,DISCHARGED
28399,MALE,LARCENY,MARYBOROUGH,LUTWYCHE,GUILTY,1871,1-11 MONTHS HL
28405,MALE,LARCENY,IPSWICH,PAUL,PLEA GUILTY,1896,SUSPENDED
28414,MALE,EMBEZZLEMENT,ROCKHAMPTON,MILLER,PLEA GUILTY,1896,SUSPENDED
28422,MALE,LARCENY,ROMA,PAUL,NOT GUILTY,1896,DISCHARGED
28455,MALE,LARCENY,ROCKHAMPTON,MILLER,NOT GUILTY,1896,DISCHARGED
28490,MALE,LARCENY,ROCKHAMPTON,MILLER,NOT GUILTY,1896,DISCHARGED
28531,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1896,12-18 MONTHS HL
28569,MALE,FORGERY OR UTTERING,ROMA,PAUL,GUILTY,1896,12-18 MONTHS HL
28597,FEMALE,LARCENY,IPSWICH,LUTWYCHE,GUILTY,1871,1-11 MONTHS HL
28600,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1896,12-18 MONTHS HL
28613,MALE,HORSE STEALING,TOWNSVILLE,NOEL,NOLLE,1896,DISCHARGED
29179,FEMALE,LARCENY & RECEIVING,BRISBANE,PAUL,GUILTY,1896,SUSPENDED
29466,MALE,LARCENY & RECEIVING,BRISBANE,PAUL,GUILTY RECOMMENDED TO MERCY,1896,SUSPENDED
29938,MALE,LARCENY,ROCKHAMPTON,MILLER,NOT GUILTY,1896,DISCHARGED
29996,MALE,FALSE PRETENCES,ROCKHAMPTON,MILLER,GUILTY,1896,2 YEARS HL
30027,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1896,SUSPENDED
32392,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1896,12-18 MONTHS HL
32394,MALE,LARCENY,ROMA,PAUL,NOT GUILTY,1896,DISCHARGED
32402,MALE,EMBEZZLEMENT,IPSWICH,PAUL,GUILTY,1896,SUSPENDED
32413,MALE,LARCENY,CHARTERS TOWERS,NOEL,NOT GUILTY,1896,DISCHARGED
32421,MALE,LARCENY,MARYBOROUGH,MILLER,GUILTY,1896,2 YEARS HL
32425,MALE,LARCENY,IPSWICH,PAUL,GUILTY,1896,SUSPENDED
32543,MALE,EMBEZZLEMENT,ROCKHAMPTON,MILLER,NOT GUILTY,1896,DISCHARGED
37002,MALE,FALSE PRETENCES,TOWNSVILLE,NOEL,GUILTY,1896,3 YEARS HL
37003,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1896,2 YEARS HL
37004,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1896,12-18 MONTHS HL
37006,MALE,LARCENY,TOWNSVILLE,NOEL,GUILTY,1896,12-18 MONTHS HL
37047,MALE,EMBEZZLEMENT,ROCKHAMPTON,MILLER,GUILTY,1896,2 YEARS HL
37048,MALE,EMBEZZLEMENT,ROCKHAMPTON,MILLER,GUILTY,1896,2 YEARS HL
37050,MALE,FALSE PRETENCES,ROCKHAMPTON,MILLER,GUILTY,1896,12-18 MONTHS HL
37053,MALE,LARCENY,ROCKHAMPTON,MILLER,NOT GUILTY,1896,DISCHARGED
37204,MALE,EMBEZZLEMENT,ROCKHAMPTON,LUTWYCHE,NOLLE,1871,DISCHARGED
37729,MALE,LARCENY,MARYBOROUGH,COCKLE,NOT GUILTY,1872,DISCHARGED
38245,MALE,LARCENY & RECEIVING,BRISBANE,LUTWYCHE,GUILTY,1873,1-11 MONTHS HL
39291,MALE,HORSE STEALING,ROCKHAMPTON,COCKLE,GUILTY,1875,3 YEARS HL
39450,MALE,LARCENY,BRISBANE,LUTWYCHE,GUILTY,1875,3 YEARS HL
39451,MALE,LARCENY,BRISBANE,LUTWYCHE,GUILTY,1875,1-11 MONTHS HL
39524,MALE,LARCENY,TOOWOOMBA,COCKLE,NOT GUILTY,1876,DISCHARGED
39722,MALE,FALSE PRETENCES,MARYBOROUGH,MILLER,NOT GUILTY,1896,DISCHARGED
39767,MALE,EMBEZZLEMENT,ROCKHAMPTON,LUTWYCHE,GUILTY,1876,2 YEARS HL
39779,MALE,LARCENY,BRISBANE,COCKLE,GUILTY,1876,12-18 MONTHS HL
39783,MALE,LARCENY,BRISBANE,PAUL,GUILTY,1885,5 YEARS HL
39785,MALE,LARCENY,BRISBANE,PAUL,PLEA GUILTY,1885,1-11 MONTHS HL
39842,MALE,LARCENY,ROCKHAMPTON,MILLER,GUILTY,1885,1-11 MONTHS HL
40532,MALE,HORSE STEALING,MARYBOROUGH,LUTWYCHE,GUILTY,1865,3 YEARS HL
40533,MALE,HORSE STEALING,MARYBOROUGH,LUTWYCHE,GUILTY,1865,3 YEARS HL
40602,FEMALE,LARCENY,BRISBANE,PAUL,NOT GUILTY,1885,DISCHARGED
40966,MALE,FORGERY OR UTTERING,BRISBANE,COCKLE,GUILTY,1864,1-11 MONTHS HL
40970,MALE,HORSE STEALING,TOOWOOMBA,LUTWYCHE,GUILTY,1864,2 YEARS HL
40984,MALE,LARCENY & RECEIVING,BRISBANE,COCKLE,GUILTY,1864,12-18 MONTHS HL
40987,MALE,LARCENY & RECEIVING,BRISBANE,COCKLE,GUILTY RECOMMENDED TO MERCY,1864,1-11 MONTHS HL
40989,MALE,LARCENY,ROCKHAMPTON,COCKLE,NOT GUILTY,1864,DISCHARGED
41029,FEMALE,LARCENY & RECEIVING,BRISBANE,COCKLE,NOT GUILTY,1864,DISCHARGED
41069,MALE,HORSE STEALING,ROCKHAMPTON,LUTWYCHE,GUILTY,1876,12-18 MONTHS HL
